,CL=F,^SPX,DX-Y.NYB,TLT
2007-11-07 00:00:00-05:00,96.83000183105469,1515.4599609375,75.56999969482422,55.46170224460246
2007-11-08 00:00:00-05:00,95.83999633789062,1475.27001953125,75.56999969482422,55.52907132125916
2007-11-09 00:00:00-05:00,95.91000366210938,1467.5899658203125,75.22000122070312,55.76803393133942
2007-11-12 00:00:00-05:00,96.01000213623047,1453.6600341796875,75.5199966430664,56.349913041355244
2007-11-13 00:00:00-05:00,93.58999633789062,1441.3499755859375,75.79000091552734,56.00077363034244
2007-11-14 00:00:00-05:00,91.3499984741211,1483.4000244140625,75.63999938964844,55.712833502248
2007-11-15 00:00:00-05:00,93.94999694824219,1468.0400390625,75.63999938964844,56.117166018637185
2007-11-16 00:00:00-05:00,93.69999694824219,1453.0899658203125,76.01000213623047,56.52143712183945
2007-11-19 00:00:00-05:00,93.87999725341797,1456.699951171875,75.77999877929688,56.68684761947644
2007-11-20 00:00:00-05:00,94.87999725341797,1434.510009765625,75.76000213623047,57.023717075319986
2007-11-21 00:00:00-05:00,98.08999633789062,1434.7099609375,75.06999969482422,57.213614338530896
2007-11-23 00:00:00-05:00,97.36000061035156,1417.6199951171875,74.70999908447266,57.2381459272077
2007-11-26 00:00:00-05:00,98.27999877929688,1440.739990234375,75.11000061035156,57.715944344521475
2007-11-27 00:00:00-05:00,96.87999725341797,1409.5899658203125,74.87999725341797,58.16930206560209
2007-11-28 00:00:00-05:00,94.55999755859375,1432.949951171875,75.16000366210938,57.92421890091774
2007-11-29 00:00:00-05:00,91.36000061035156,1467.4100341796875,75.30999755859375,58.08351108113847
2007-11-30 00:00:00-05:00,91.19000244140625,1471.8299560546875,75.70999908447266,57.5077198551368
2007-12-03 00:00:00-05:00,88.79000091552734,1479.6300048828125,75.93000030517578,58.27889469650938
2007-12-04 00:00:00-05:00,89.68000030517578,1471.3399658203125,75.93000030517578,58.365036921980256
2007-12-05 00:00:00-05:00,88.2300033569336,1465.219970703125,75.83999633789062,57.94683849266022
2007-12-06 00:00:00-05:00,87.2699966430664,1484.5899658203125,76.5,57.393298612337084
2007-12-07 00:00:00-05:00,90.52999877929688,1508.5999755859375,76.44000244140625,56.6921570262531
2007-12-10 00:00:00-05:00,88.2699966430664,1505.1099853515625,76.29000091552734,56.360082344998396
2007-12-11 00:00:00-05:00,88.22000122070312,1516.6800537109375,76.04000091552734,56.41538746427305
2007-12-12 00:00:00-05:00,89.45999908447266,1487.5799560546875,76.12999725341797,56.24318523661501
2007-12-13 00:00:00-05:00,94.20999908447266,1483.27001953125,76.16000366210938,56.34162332395476
2007-12-14 00:00:00-05:00,92.56999969482422,1486.18994140625,76.45999908447266,55.83730371567695
2007-12-17 00:00:00-05:00,91.43000030517578,1465.050048828125,77.37000274658203,56.00946929898958
2007-12-18 00:00:00-05:00,90.97000122070312,1445.9200439453125,77.30999755859375,56.32931710684501
2007-12-19 00:00:00-05:00,90.3499984741211,1454.699951171875,77.45999908447266,56.82746449914175
2007-12-20 00:00:00-05:00,91.38999938964844,1456.4200439453125,77.63999938964844,57.356391041303034
2007-12-21 00:00:00-05:00,91.04000091552734,1463.18994140625,77.48999786376953,57.13497731869274
2007-12-24 00:00:00-05:00,93.58000183105469,1484.550048828125,77.62999725341797,56.101776448052846
2007-12-26 00:00:00-05:00,93.98999786376953,1495.1199951171875,77.58999633789062,55.97879152269031
2007-12-27 00:00:00-05:00,95.80999755859375,1495.050048828125,77.08999633789062,56.11726087785904
2007-12-28 00:00:00-05:00,96.83999633789062,1479.8299560546875,76.56999969482422,56.59272416819745
2007-12-31 00:00:00-05:00,96.12000274658203,1475.25,75.9800033569336,57.29049409331471
2008-01-02 00:00:00-05:00,96.05000305175781,1467.969970703125,76.3499984741211,57.580728745430186
2008-01-03 00:00:00-05:00,99.2300033569336,1447.550048828125,75.98999786376953,58.04380551446971
2008-01-04 00:00:00-05:00,99.16999816894531,1444.010009765625,75.94999694824219,58.35256878412924
2008-01-07 00:00:00-05:00,97.79000091552734,1414.0699462890625,76.05000305175781,58.1549784497445
2008-01-08 00:00:00-05:00,95.3499984741211,1415.7099609375,76.0999984741211,58.315503186818994
2008-01-09 00:00:00-05:00,96.23999786376953,1390.25,76.08000183105469,58.53162373370819
2008-01-10 00:00:00-05:00,95.79000091552734,1406.780029296875,76.4000015258789,58.581032235187905
2008-01-11 00:00:00-05:00,93.55000305175781,1419.9100341796875,75.88999938964844,57.74739826836975
2008-01-14 00:00:00-05:00,92.91999816894531,1402.9100341796875,75.61000061035156,58.16734794722985
2008-01-15 00:00:00-05:00,94.23999786376953,1411.8800048828125,75.4800033569336,58.76014201464249
2008-01-16 00:00:00-05:00,91.68000030517578,1377.4100341796875,75.54000091552734,59.08124204041441
2008-01-17 00:00:00-05:00,91.0,1374.7900390625,76.19000244140625,58.63660267434517
2008-01-18 00:00:00-05:00,89.9000015258789,1333.9000244140625,76.30000305175781,59.00094635259226
2008-01-22 00:00:00-05:00,87.44999694824219,1312.93994140625,77.11000061035156,59.53196405362202
2008-01-23 00:00:00-05:00,89.1500015258789,1310.4100341796875,76.27999877929688,60.50141419541645
2008-01-24 00:00:00-05:00,87.72000122070312,1340.1300048828125,76.30999755859375,59.00092095519143
2008-01-25 00:00:00-05:00,89.55000305175781,1357.3199462890625,75.75,58.161161411303624
2008-01-28 00:00:00-05:00,90.62000274658203,1330.699951171875,75.94000244140625,59.081207278583555
2008-01-29 00:00:00-05:00,91.05000305175781,1355.93994140625,75.55999755859375,58.83420342020255
2008-01-30 00:00:00-05:00,92.37000274658203,1362.219970703125,75.5,58.46989664623365
2008-01-31 00:00:00-05:00,91.7699966430664,1351.97998046875,75.0999984741211,58.84656809056527
2008-02-01 00:00:00-05:00,91.36000061035156,1378.5999755859375,75.2300033569336,58.8651650574544
2008-02-04 00:00:00-05:00,88.66000366210938,1395.3800048828125,75.44000244140625,58.48721524492766
2008-02-05 00:00:00-05:00,89.9800033569336,1380.280029296875,75.43000030517578,59.119251353430094
2008-02-06 00:00:00-05:00,88.2699966430664,1339.47998046875,76.0999984741211,58.63593231917318
2008-02-07 00:00:00-05:00,87.05999755859375,1324.010009765625,76.1500015258789,58.57397369411607
2008-02-08 00:00:00-05:00,88.29000091552734,1336.8800048828125,76.76000213623047,57.78087801102574
2008-02-11 00:00:00-05:00,91.76000213623047,1331.9200439453125,76.44999694824219,58.41903954374701
2008-02-12 00:00:00-05:00,93.61000061035156,1340.550048828125,76.47000122070312,57.82417750523836
2008-02-13 00:00:00-05:00,92.5,1353.1199951171875,76.38999938964844,57.582541851287765
2008-02-14 00:00:00-05:00,93.29000091552734,1367.3299560546875,76.41999816894531,56.88240093307299
2008-02-15 00:00:00-05:00,95.22000122070312,1347.52001953125,76.05000305175781,56.76463155865383
2008-02-19 00:00:00-05:00,95.37000274658203,1355.8599853515625,76.0199966430664,56.4734257552551
2008-02-20 00:00:00-05:00,99.9800033569336,1348.3900146484375,76.11000061035156,56.15116251947658
2008-02-21 00:00:00-05:00,100.01000213623047,1362.2099609375,76.06999969482422,57.05585553523891
2008-02-22 00:00:00-05:00,97.5,1344.219970703125,75.63999938964844,57.309901446307705
2008-02-25 00:00:00-05:00,98.98999786376953,1352.75,75.52999877929688,56.975346426313344
2008-02-26 00:00:00-05:00,99.3499984741211,1371.760009765625,75.56999969482422,56.36185369628495
2008-02-27 00:00:00-05:00,101.19999694824219,1378.949951171875,74.54000091552734,56.653067037450235
2008-02-28 00:00:00-05:00,99.62999725341797,1378.1600341796875,74.26000213623047,57.21699198359118
2008-02-29 00:00:00-05:00,102.55000305175781,1364.0699462890625,73.83000183105469,58.02868815610951
2008-03-03 00:00:00-05:00,101.62999725341797,1330.449951171875,73.75,58.25621742438234
2008-03-04 00:00:00-05:00,102.3499984741211,1329.5799560546875,73.73999786376953,58.42416637122312
2008-03-05 00:00:00-05:00,99.87999725341797,1327.68994140625,73.72000122070312,57.87687358513208
2008-03-06 00:00:00-05:00,104.63999938964844,1332.199951171875,73.43000030517578,57.105703590574564
2008-03-07 00:00:00-05:00,105.58000183105469,1301.530029296875,72.87999725341797,58.019897744632466
2008-03-10 00:00:00-04:00,105.25,1293.1600341796875,72.98999786376953,57.65919983513695
2008-03-11 00:00:00-04:00,107.91000366210938,1274.4000244140625,73.0,57.8395396266012
2008-03-12 00:00:00-04:00,108.6500015258789,1321.1300048828125,73.18000030517578,57.92040226090837
2008-03-13 00:00:00-04:00,110.05999755859375,1305.260009765625,72.29000091552734,59.102006165150605
2008-03-14 00:00:00-04:00,110.23999786376953,1316.050048828125,71.93000030517578,58.8471030265436
2008-03-17 00:00:00-04:00,110.0999984741211,1283.2099609375,71.62999725341797,59.45030562502715
2008-03-18 00:00:00-04:00,106.1500015258789,1277.1600341796875,71.51000213623047,59.270005312648195
2008-03-19 00:00:00-04:00,108.80000305175781,1330.969970703125,71.9000015258789,59.158019154893516
2008-03-20 00:00:00-04:00,102.0999984741211,1299.6700439453125,72.0199966430664,60.32725368411905
2008-03-24 00:00:00-04:00,101.69999694824219,1330.2900390625,72.77999877929688,60.00385187533301
2008-03-25 00:00:00-04:00,100.43000030517578,1349.0699462890625,72.94000244140625,59.31974306504327
2008-03-26 00:00:00-04:00,101.55000305175781,1352.449951171875,72.12999725341797,59.56849771356774
2008-03-27 00:00:00-04:00,106.0,1340.3399658203125,71.37999725341797,58.85949211690254
2008-03-28 00:00:00-04:00,107.19000244140625,1327.02001953125,71.58999633789062,59.13934583359934
2008-03-31 00:00:00-04:00,105.12000274658203,1315.9200439453125,71.61000061035156,59.773769351837664
2008-04-01 00:00:00-04:00,101.56999969482422,1326.4100341796875,71.87000274658203,59.215952700578626
2008-04-02 00:00:00-04:00,100.83000183105469,1369.9599609375,72.54000091552734,58.70384247609327
2008-04-03 00:00:00-04:00,104.52999877929688,1365.68994140625,72.2699966430664,59.02235099712648
2008-04-04 00:00:00-04:00,104.26000213623047,1369.8499755859375,72.19000244140625,59.440770510747775
2008-04-07 00:00:00-04:00,106.12000274658203,1373.68994140625,71.9800033569336,59.09728493872146
2008-04-08 00:00:00-04:00,108.87999725341797,1370.1600341796875,72.19000244140625,59.44707802829407
2008-04-09 00:00:00-04:00,108.75,1365.5,72.37000274658203,59.05979650703928
2008-04-10 00:00:00-04:00,110.69999694824219,1355.3699951171875,71.87999725341797,59.52826240893922
2008-04-11 00:00:00-04:00,110.05999755859375,1357.97998046875,72.12000274658203,59.70936222099387
2008-04-14 00:00:00-04:00,110.0,1332.199951171875,72.36000061035156,59.5469278107694
2008-04-15 00:00:00-04:00,111.80000305175781,1331.719970703125,71.80000305175781,58.97236883806029
2008-04-16 00:00:00-04:00,113.8499984741211,1337.02001953125,72.05999755859375,58.585123848807875
2008-04-17 00:00:00-04:00,115.0,1363.3699951171875,71.44999694824219,58.072969475139516
2008-04-18 00:00:00-04:00,113.44999694824219,1369.0,71.62000274658203,57.46084842455917
2008-04-21 00:00:00-04:00,116.93000030517578,1387.719970703125,71.9800033569336,57.716979320687344
2008-04-22 00:00:00-04:00,117.5,1386.4300537109375,71.69000244140625,58.02928920335727
2008-04-23 00:00:00-04:00,118.33000183105469,1378.4000244140625,71.33000183105469,58.1416871444582
2008-04-24 00:00:00-04:00,117.93000030517578,1380.52001953125,71.8499984741211,57.623300126303974
2008-04-25 00:00:00-04:00,115.94999694824219,1387.8800048828125,72.54000091552734,57.54831725170659
2008-04-28 00:00:00-04:00,118.94999694824219,1397.9599609375,72.7300033569336,57.16731949802955
2008-04-29 00:00:00-04:00,118.83999633789062,1395.6099853515625,72.55999755859375,57.69818900390992
2008-04-30 00:00:00-04:00,115.36000061035156,1391.219970703125,72.86000061035156,57.72324684962717
2008-05-01 00:00:00-04:00,114.5999984741211,1385.969970703125,72.56999969482422,58.57162391891124
2008-05-02 00:00:00-04:00,112.25,1409.1600341796875,73.20999908447266,57.531091156821006
2008-05-05 00:00:00-04:00,116.5,1415.3399658203125,73.45999908447266,57.581239257674525
2008-05-06 00:00:00-04:00,119.9000015258789,1405.5999755859375,73.18000030517578,57.67529977129748
2008-05-07 00:00:00-04:00,121.76000213623047,1417.489990234375,72.9800033569336,56.872939960432625
2008-05-08 00:00:00-04:00,123.80999755859375,1394.2900390625,73.5199966430664,57.31794109721588
2008-05-09 00:00:00-04:00,125.30999755859375,1394.9000244140625,73.45999908447266,58.12662708115688
2008-05-12 00:00:00-04:00,125.83999633789062,1389.4000244140625,73.05999755859375,58.14541584169175
2008-05-13 00:00:00-04:00,123.76000213623047,1404.4000244140625,72.91999816894531,57.56243855980189
2008-05-14 00:00:00-04:00,125.97000122070312,1405.6500244140625,73.27999877929688,57.66896124528015
2008-05-15 00:00:00-04:00,123.83000183105469,1408.3599853515625,73.33000183105469,57.14870804878335
2008-05-16 00:00:00-04:00,124.4000015258789,1423.8900146484375,73.33999633789062,57.593784382142324
2008-05-19 00:00:00-04:00,126.3499984741211,1425.280029296875,72.80999755859375,57.83198153615985
2008-05-20 00:00:00-04:00,127.48999786376953,1424.489990234375,72.98999786376953,57.9448127746582
2008-05-21 00:00:00-04:00,129.10000610351562,1414.06005859375,72.44999694824219,57.70033959370595
2008-05-22 00:00:00-04:00,133.88999938964844,1390.8299560546875,71.91000366210938,57.625143816709894
2008-05-23 00:00:00-04:00,130.75,1392.199951171875,72.12999725341797,57.56242806807175
2008-05-27 00:00:00-04:00,131.67999267578125,1375.969970703125,71.98999786376953,57.280377447942485
2008-05-28 00:00:00-04:00,128.3000030517578,1386.5400390625,72.36000061035156,56.75379963163818
2008-05-29 00:00:00-04:00,130.75,1390.5,72.5,56.42158062284218
2008-05-30 00:00:00-04:00,126.58999633789062,1398.3599853515625,73.0199966430664,56.49680907814292
2008-06-02 00:00:00-04:00,127.62999725341797,1399.6199951171875,72.87000274658203,56.60785666708824
2008-06-03 00:00:00-04:00,127.5,1386.4200439453125,72.91000366210938,56.65818105918732
2008-06-04 00:00:00-04:00,124.2300033569336,1376.260009765625,73.36000061035156,57.49491789287854
2008-06-05 00:00:00-04:00,122.2300033569336,1377.47998046875,73.48999786376953,56.50719212946611
2008-06-06 00:00:00-04:00,128.1999969482422,1400.06005859375,73.06999969482422,56.89725484131919
2008-06-09 00:00:00-04:00,137.97000122070312,1360.8299560546875,72.29000091552734,56.92242005829406
2008-06-10 00:00:00-04:00,135.02000427246094,1358.97998046875,72.87000274658203,57.02935275035363
2008-06-11 00:00:00-04:00,131.7899932861328,1357.0899658203125,73.6500015258789,56.65184917520448
2008-06-12 00:00:00-04:00,136.5399932861328,1335.780029296875,73.26000213623047,56.34358762399355
2008-06-13 00:00:00-04:00,136.97000122070312,1341.81005859375,73.77999877929688,55.972429811463144
2008-06-16 00:00:00-04:00,134.41000366210938,1358.8499755859375,74.01000213623047,56.06049483123469
2008-06-17 00:00:00-04:00,133.60000610351562,1360.7099609375,73.63999938964844,56.085665949016516
2008-06-18 00:00:00-04:00,133.5,1349.5899658203125,73.51000213623047,56.17377141739866
2008-06-19 00:00:00-04:00,136.08999633789062,1336.8900146484375,73.4000015258789,56.31845725454623
2008-06-20 00:00:00-04:00,132.05999755859375,1341.02001953125,73.47000122070312,56.582684591280454
2008-06-23 00:00:00-04:00,134.8000030517578,1319.77001953125,73.06999969482422,56.67074896146143
2008-06-24 00:00:00-04:00,137.25,1317.22998046875,73.43000030517578,56.85946520139339
2008-06-25 00:00:00-04:00,137.07000732421875,1314.5400390625,73.25,57.029344717124914
2008-06-26 00:00:00-04:00,134.52000427246094,1316.2900390625,72.91000366210938,57.24949758869327
2008-06-27 00:00:00-04:00,139.44000244140625,1283.5999755859375,72.52999877929688,57.70882182216743
2008-06-30 00:00:00-04:00,140.60000610351562,1278.06005859375,72.33000183105469,58.13657962963293
2008-07-01 00:00:00-04:00,140.17999267578125,1276.68994140625,72.45999908447266,58.523131566830486
2008-07-02 00:00:00-04:00,141.44000244140625,1285.8199462890625,72.37000274658203,58.062244636998756
2008-07-03 00:00:00-04:00,144.19000244140625,1262.9599609375,72.06999969482422,57.904391703424714
2008-07-07 00:00:00-04:00,144.27000427246094,1262.9000244140625,72.69000244140625,58.13164701582333
2008-07-08 00:00:00-04:00,141.58999633789062,1251.8399658203125,72.75,58.40318811010982
2008-07-09 00:00:00-04:00,136.0,1273.3800048828125,72.95999908447266,58.68097913373302
2008-07-10 00:00:00-04:00,135.8000030517578,1245.25,72.5999984741211,58.92725147500012
2008-07-11 00:00:00-04:00,141.8000030517578,1248.6600341796875,72.48999786376953,59.04724524537341
2008-07-14 00:00:00-04:00,144.69000244140625,1241.6099853515625,71.86000061035156,58.327396850786705
2008-07-15 00:00:00-04:00,145.19000244140625,1226.8299560546875,71.98999786376953,58.763028518022736
2008-07-16 00:00:00-04:00,138.77000427246094,1214.6500244140625,71.73999786376953,58.13799439464919
2008-07-17 00:00:00-04:00,135.11000061035156,1246.31005859375,72.08000183105469,57.62026893977507
2008-07-18 00:00:00-04:00,129.55999755859375,1258.219970703125,72.08999633789062,57.30459294546942
2008-07-21 00:00:00-04:00,128.8800048828125,1261.8199462890625,72.19000244140625,57.10888309516553
2008-07-22 00:00:00-04:00,131.0399932861328,1257.0799560546875,71.87000274658203,57.22881016793901
2008-07-23 00:00:00-04:00,128.5,1278.8699951171875,72.5199966430664,56.96361237658619
2008-07-24 00:00:00-04:00,124.45999908447266,1283.219970703125,72.87000274658203,57.04568665448992
2008-07-25 00:00:00-04:00,125.5999984741211,1253.510009765625,72.8499984741211,57.17200610929266
2008-07-28 00:00:00-04:00,123.41000366210938,1257.760009765625,72.81999969482422,57.42451704215935
2008-07-29 00:00:00-04:00,124.94000244140625,1236.3800048828125,72.66999816894531,57.241379848682776
2008-07-30 00:00:00-04:00,121.9000015258789,1264.52001953125,73.27999877929688,56.881517347756706
2008-07-31 00:00:00-04:00,126.9000015258789,1281.3699951171875,73.30000305175781,57.91074451645415
2008-08-01 00:00:00-04:00,124.05999755859375,1269.4200439453125,73.22000122070312,57.64597736853134
2008-08-04 00:00:00-04:00,125.9800033569336,1253.27001953125,73.37000274658203,57.72196331604204
2008-08-05 00:00:00-04:00,121.0,1254.8699951171875,73.56999969482422,57.88673560233693
2008-08-06 00:00:00-04:00,118.75,1283.989990234375,73.93000030517578,57.29105312436407
2008-08-07 00:00:00-04:00,118.80000305175781,1286.510009765625,74.25,57.430477476574424
2008-08-08 00:00:00-04:00,119.9000015258789,1266.2900390625,74.52999877929688,58.22892830070075
2008-08-11 00:00:00-04:00,115.19999694824219,1294.4200439453125,75.81999969482422,58.15922797859649
2008-08-12 00:00:00-04:00,114.52999877929688,1304.7900390625,76.25,58.17824892087787
2008-08-13 00:00:00-04:00,113.08999633789062,1288.6400146484375,76.13999938964844,58.48871367667202
2008-08-14 00:00:00-04:00,116.38999938964844,1282.1099853515625,76.22000122070312,58.46342858961909
2008-08-15 00:00:00-04:00,114.83000183105469,1293.8499755859375,76.76000213623047,58.72320084423223
2008-08-18 00:00:00-04:00,113.94000244140625,1298.1400146484375,77.13999938964844,58.98297718762137
2008-08-19 00:00:00-04:00,113.11000061035156,1276.6500244140625,77.13999938964844,59.211135828511246
2008-08-20 00:00:00-04:00,115.11000061035156,1267.3399658203125,76.75,59.17311494210518
2008-08-21 00:00:00-04:00,115.86000061035156,1271.0699462890625,76.94000244140625,59.331509661532834
2008-08-22 00:00:00-04:00,121.55000305175781,1277.5899658203125,76.11000061035156,59.0020113567683
2008-08-25 00:00:00-04:00,114.69000244140625,1290.469970703125,76.79000091552734,59.6420013737963
2008-08-26 00:00:00-04:00,115.5,1267.030029296875,76.80000305175781,59.54068150834109
2008-08-27 00:00:00-04:00,116.04000091552734,1271.2900390625,77.27999877929688,59.242778229016736
2008-08-28 00:00:00-04:00,118.16000366210938,1283.7900390625,77.01000213623047,59.50898653708715
2008-08-29 00:00:00-04:00,115.75,1296.489990234375,77.12999725341797,59.578635584329035
2008-09-02 00:00:00-04:00,116.6500015258789,1287.8299560546875,77.75,59.133883668744836
2008-09-03 00:00:00-04:00,110.23999786376953,1276.6099853515625,78.05999755859375,59.95433855354292
2008-09-04 00:00:00-04:00,109.4000015258789,1271.800048828125,78.06999969482422,60.41859344886333
2008-09-05 00:00:00-04:00,107.4800033569336,1233.2099609375,78.94999694824219,61.06725870075078
2008-09-08 00:00:00-04:00,107.75,1249.5,78.72000122070312,60.35498215038716
2008-09-09 00:00:00-04:00,106.66000366210938,1267.97998046875,79.44999694824219,60.94643166021232
2008-09-10 00:00:00-04:00,102.19999694824219,1227.5,79.5199966430664,61.04181710942269
2008-09-11 00:00:00-04:00,102.77999877929688,1229.0400390625,80.08000183105469,61.55699577720275
2008-09-12 00:00:00-04:00,101.1500015258789,1245.8800048828125,80.0,61.18810794591302
2008-09-15 00:00:00-04:00,101.0,1250.9200439453125,78.41999816894531,61.23259113267928
2008-09-16 00:00:00-04:00,94.2300033569336,1188.31005859375,78.4800033569336,64.05004139653553
2008-09-17 00:00:00-04:00,92.80999755859375,1210.3399658203125,79.23999786376953,62.91163444709596
2008-09-18 00:00:00-04:00,97.0999984741211,1157.0799560546875,78.22000122070312,62.29472988768723
2008-09-19 00:00:00-04:00,97.94999694824219,1213.1099853515625,78.25,59.6935757804263
2008-09-22 00:00:00-04:00,104.97000122070312,1255.3699951171875,77.58000183105469,59.10208498300202
2008-09-23 00:00:00-04:00,108.9800033569336,1207.6099853515625,76.19000244140625,59.53460523240021
2008-09-24 00:00:00-04:00,106.93000030517578,1188.7900390625,76.63999938964844,59.7634661343451
2008-09-25 00:00:00-04:00,105.52999877929688,1187.8699951171875,76.86000061035156,60.15783157142188
2008-09-26 00:00:00-04:00,107.69999694824219,1204.469970703125,76.97000122070312,59.82712356978935
2008-09-29 00:00:00-04:00,106.88999938964844,1209.0699462890625,76.91000366210938,60.5267355547593
2008-09-30 00:00:00-04:00,95.4000015258789,1113.780029296875,77.88999938964844,61.71597285365732
2008-10-01 00:00:00-04:00,101.86000061035156,1164.1700439453125,79.20999908447266,61.26727436508822
2008-10-02 00:00:00-04:00,98.7300033569336,1160.6400146484375,79.69999694824219,61.60535451407247
2008-10-03 00:00:00-04:00,93.8499984741211,1115.1600341796875,80.51000213623047,62.12207287132726
2008-10-06 00:00:00-04:00,92.5,1097.56005859375,81.08999633789062,62.98966116287204
2008-10-07 00:00:00-04:00,88.95999908447266,1057.5999755859375,81.45999908447266,62.72175807088716
2008-10-08 00:00:00-04:00,89.55999755859375,988.9099731445312,81.19999694824219,63.58933707383779
2008-10-09 00:00:00-04:00,88.80000305175781,988.4199829101562,81.0,62.1157061841923
2008-10-10 00:00:00-04:00,84.93000030517578,902.3099975585938,81.4000015258789,61.630928081229165
2008-10-13 00:00:00-04:00,80.12000274658203,912.75,81.58000183105469,60.67400332690705
2008-10-14 00:00:00-04:00,82.0,1009.969970703125,81.3499984741211,60.125355558075896
2008-10-15 00:00:00-04:00,78.75,994.5999755859375,81.62000274658203,60.04241082434976
2008-10-16 00:00:00-04:00,73.5999984741211,909.530029296875,82.31999969482422,60.59739928094492
2008-10-17 00:00:00-04:00,72.30000305175781,942.2899780273438,82.0999984741211,60.40607933192866
2008-10-20 00:00:00-04:00,72.16000366210938,943.510009765625,82.5,59.60863347772474
2008-10-21 00:00:00-04:00,75.62000274658203,980.4000244140625,83.11000061035156,60.66121675472001
2008-10-22 00:00:00-04:00,71.47000122070312,951.6699829101562,84.4000015258789,61.318295748825015
2008-10-23 00:00:00-04:00,67.20999908447266,899.0800170898438,85.94999694824219,62.485723866758775
2008-10-24 00:00:00-04:00,69.41999816894531,895.219970703125,84.9800033569336,63.040732597870814
2008-10-27 00:00:00-04:00,64.77999877929688,874.280029296875,86.31999969482422,62.37092935551795
2008-10-28 00:00:00-04:00,62.2400016784668,848.9199829101562,87.25,61.35659994331783
2008-10-29 00:00:00-04:00,64.5,939.510009765625,86.05999755859375,61.09500225196884
2008-10-30 00:00:00-04:00,68.11000061035156,939.3800048828125,84.58999633789062,60.2848179434268
2008-10-31 00:00:00-04:00,65.58000183105469,953.1099853515625,84.95999908447266,60.37417384354958
2008-11-03 00:00:00-05:00,67.37000274658203,968.6699829101562,85.80999755859375,59.386006768669205
2008-11-04 00:00:00-05:00,63.79999923706055,971.3099975585938,86.44000244140625,59.539765260260424
2008-11-05 00:00:00-05:00,70.0,1001.8400268554688,84.5199966430664,60.77583323159669
2008-11-06 00:00:00-05:00,65.0199966430664,952.4000244140625,84.9800033569336,60.590081195489226
2008-11-07 00:00:00-05:00,60.66999816894531,907.4400024414062,86.23999786376953,60.53887583036559
2008-11-10 00:00:00-05:00,61.79999923706055,936.75,85.68000030517578,60.07775604357272
2008-11-11 00:00:00-05:00,62.13999938964844,917.1500244140625,85.91999816894531,60.98083438298598
2008-11-12 00:00:00-05:00,59.0,893.3900146484375,87.06999969482422,61.217835247442764
2008-11-13 00:00:00-05:00,55.439998626708984,853.1300048828125,87.62999725341797,60.788714547147876
2008-11-14 00:00:00-05:00,59.38999938964844,904.3599853515625,86.33999633789062,60.916776317516884
2008-11-17 00:00:00-05:00,56.7400016784668,873.22998046875,87.56999969482422,61.28186671305724
2008-11-18 00:00:00-05:00,55.0099983215332,852.3400268554688,86.88999938964844,61.730219143418616
2008-11-19 00:00:00-05:00,54.70000076293945,859.030029296875,87.08999633789062,62.42836584528953
2008-11-20 00:00:00-05:00,50.400001525878906,805.8699951171875,87.75,65.21445054548417
2008-11-21 00:00:00-05:00,48.56999969482422,755.8400268554688,88.25,66.1303685045067
2008-11-24 00:00:00-05:00,50.970001220703125,801.2000122070312,87.61000061035156,65.42579890460517
2008-11-25 00:00:00-05:00,54.29999923706055,853.4000244140625,85.7699966430664,66.57868704854639
2008-11-26 00:00:00-05:00,50.650001525878906,852.9000244140625,84.95999908447266,67.07186565703492
2008-11-28 00:00:00-05:00,54.29999923706055,886.8900146484375,85.5999984741211,67.41131139273831
2008-12-01 00:00:00-05:00,54.619998931884766,888.6099853515625,86.43000030517578,69.24500876159934
2008-12-02 00:00:00-05:00,48.849998474121094,817.9400024414062,87.16999816894531,69.76559789255124
2008-12-03 00:00:00-05:00,47.7599983215332,843.5999755859375,86.62000274658203,70.86456720931298
2008-12-04 00:00:00-05:00,47.0,869.75,86.7300033569336,71.41722152331059
2008-12-05 00:00:00-05:00,43.779998779296875,844.4299926757812,86.61000061035156,71.94418921631234
2008-12-08 00:00:00-05:00,41.63999938964844,882.7100219726562,86.87000274658203,70.99949147232516
2008-12-09 00:00:00-05:00,44.04999923706055,906.47998046875,85.70999908447266,71.06375029192796
2008-12-10 00:00:00-05:00,42.400001525878906,892.1699829101562,85.83999633789062,71.57146047740216
2008-12-11 00:00:00-05:00,44.04999923706055,898.3499755859375,85.45999908447266,72.09199943895158
2008-12-12 00:00:00-05:00,47.0,871.7899780273438,83.7699966430664,72.32335229800742
2008-12-15 00:00:00-05:00,46.77000045776367,881.0700073242188,83.70999908447266,72.2011804511
2008-12-16 00:00:00-05:00,44.95000076293945,871.530029296875,82.08000183105469,74.84252166748047
2008-12-17 00:00:00-05:00,43.75,908.1599731445312,80.26000213623047,77.61236826399868
2008-12-18 00:00:00-05:00,40.31999969482422,905.97998046875,78.58999633789062,77.59302070392937
2008-12-19 00:00:00-05:00,34.7599983215332,886.9600219726562,79.55999755859375,78.04288552497164
2008-12-22 00:00:00-05:00,42.790000915527344,887.2000122070312,81.04000091552734,78.65342061834048
2008-12-23 00:00:00-05:00,39.54999923706055,874.3099975585938,81.2300033569336,77.2074140188777
2008-12-24 00:00:00-05:00,39.150001525878906,863.8699951171875,81.38999938964844,77.58664370483095
2008-12-26 00:00:00-05:00,35.70000076293945,869.510009765625,81.0199966430664,78.13925898659062
2008-12-29 00:00:00-05:00,38.400001525878906,872.3699951171875,80.87999725341797,78.29788396385156
